Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-02-11T14:00:00,1710,1,iOS Device,Very Distracting,-1
2020-02-11T15:00:00,1884,1,iOS Device,Very Distracting,-1
2020-02-11T16:00:00,713,1,iOS Device,Very Distracting,-1
2020-02-11T17:00:00,160,1,iOS Device,Very Distracting,-1
2020-02-11T18:00:00,517,1,iOS Device,Very Distracting,-1
2020-02-11T19:00:00,1309,1,iOS Device,Very Distracting,-1
2020-02-11T20:00:00,2959,1,iOS Device,Very Distracting,-1
2020-02-11T21:00:00,1513,1,iOS Device,Very Distracting,-1
2020-02-11T22:00:00,2596,1,iOS Device,Very Distracting,-1
2020-02-12T00:00:00,988,1,iOS Device,Very Distracting,-1
2020-02-12T11:00:00,298,1,iOS Device,Very Distracting,-1
2020-02-12T12:00:00,855,1,iOS Device,Very Distracting,-1
2020-02-12T13:00:00,2316,1,iOS Device,Very Distracting,-1
2020-02-12T14:00:00,2715,1,iOS Device,Very Distracting,-1
2020-02-12T15:00:00,1076,1,iOS Device,Very Distracting,-1
2020-02-12T16:00:00,2116,1,iOS Device,Very Distracting,-1
2020-02-12T17:00:00,40,1,iOS Device,Very Distracting,-1
2020-02-12T18:00:00,854,1,iOS Device,Very Distracting,-1
2020-02-12T19:00:00,2744,1,iOS Device,Very Distracting,-1
2020-02-12T20:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-12T21:00:00,1279,1,iOS Device,Very Distracting,-1
2020-02-12T22:00:00,2440,1,iOS Device,Very Distracting,-1
2020-02-12T23:00:00,2677,1,iOS Device,Very Distracting,-1
2020-02-13T00:00:00,3484,1,iOS Device,Very Distracting,-1
2020-02-13T01:00:00,226,1,iOS Device,Very Distracting,-1
2020-02-13T12:00:00,944,1,iOS Device,Very Distracting,-1
2020-02-13T13:00:00,194,1,iOS Device,Very Distracting,-1
2020-02-13T14:00:00,3140,1,iOS Device,Very Distracting,-1
2020-02-13T15:00:00,3503,1,iOS Device,Very Distracting,-1
2020-02-13T16:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-13T17:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-13T18:00:00,2422,1,iOS Device,Very Distracting,-1
2020-02-13T19:00:00,3150,1,iOS Device,Very Distracting,-1
2020-02-13T20:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-13T21:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-13T22:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-13T23:00:00,759,1,iOS Device,Very Distracting,-1
2020-02-14T00:00:00,11,1,iOS Device,Very Distracting,-1
2020-02-14T01:00:00,57,1,iOS Device,Very Distracting,-1
2020-02-14T02:00:00,883,1,iOS Device,Very Distracting,-1
2020-02-14T03:00:00,696,1,iOS Device,Very Distracting,-1
